price,area,type,road_width,width,floors,parking_slots,bedrooms,district_Quận Cầu Giấy,district_Quận Tây Hồ,district_Quận Đống Đa,district_Quận Ba Đình,district_Quận Hai Bà Trưng,district_Quận Thanh Xuân,district_Quận Nam Từ Liêm,district_Quận Hà Đông,district_Quận Long Biên,district_Quận Bắc Từ Liêm,district_Quận Hoàng Mai
6.0,46.0,0,3.0,4.8,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.9,35.0,0,2.0,8.0,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
2.8,30.0,0,3.0,3.2,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
2.8,32.0,0,3.0,3.5,4.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
3.25,35.0,0,3.0,4.2,5.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
5.4,54.0,0,3.0,4.4,4.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
3.85,35.0,0,2.0,3.4,5.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
5.5,50.0,0,4.0,4.5,5.0,0,6.0,0,0,0,0,0,0,1,0,0,0,0
3.3,38.0,1,3.5,3.4,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.1,40.0,1,6.0,3.8,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.0,31.0,0,3.0,3.8,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
5.5,36.0,1,8.0,3.5,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.0,31.0,0,3.0,3.5,5.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
2.35,30.0,0,2.5,4.5,4.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
5.2,58.0,1,6.0,3.5,3.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.3,45.0,0,4.0,3.6,4.0,1,5.0,0,0,0,0,0,0,0,1,0,0,0
2.9,35.0,0,6.0,4.0,5.0,1,4.0,0,0,0,0,0,0,0,0,0,1,0
5.1,50.0,0,3.5,3.8,5.0,2,4.0,0,0,0,0,0,0,0,0,0,0,1
10.2,80.0,1,5.0,3.6,5.0,0,10.0,0,0,0,0,1,0,0,0,0,0,0
2.3,33.0,0,2.0,3.7,4.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
5.9,55.0,0,3.0,5.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
9.9,62.0,1,6.0,3.5,3.0,2,3.0,0,0,1,0,0,0,0,0,0,0,0
3.15,33.0,0,2.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
3.25,35.0,0,2.0,5.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
5.25,50.0,0,4.5,5.2,5.0,1,4.0,0,0,0,0,0,0,0,0,0,0,1
13.5,35.0,1,10.0,3.5,3.0,2,3.0,0,0,0,0,0,0,0,0,0,0,0
3.25,47.0,0,2.0,8.6,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
3.5,55.0,0,3.0,4.0,3.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0
21.8,80.0,1,10.0,4.5,6.0,3,10.0,0,0,1,0,0,0,0,0,0,0,0
22.5,110.0,1,10.0,5.1,3.0,3,5.0,0,0,1,0,0,0,0,0,0,0,0
6.6,50.0,0,2.5,4.0,6.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
9.5,60.0,1,10.0,4.0,7.0,3,7.0,0,0,0,0,0,0,0,1,0,0,0
3.25,47.0,0,2.0,8.6,5.0,1,3.0,0,0,0,0,0,0,0,0,0,0,1
6.1,48.0,0,2.0,3.8,5.0,0,5.0,0,0,0,0,0,0,0,0,1,0,0
3.0,31.0,0,3.0,3.2,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
2.68,35.0,0,3.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
3.65,48.0,0,3.0,4.5,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
3.1,38.0,0,3.0,3.8,5.0,1,3.0,0,0,0,0,0,0,0,0,0,0,1
3.25,38.0,0,3.0,4.8,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
2.98,34.0,0,3.0,3.2,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
21.0,120.0,1,40.0,7.0,2.0,4,1.0,0,0,0,0,0,0,0,0,1,0,0
2.9,30.0,0,2.5,5.0,5.0,1,4.0,0,0,0,0,0,0,1,0,0,0,0
8.4,43.0,0,6.0,4.2,5.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0
7.0,57.0,0,4.0,7.0,6.0,2,4.0,0,0,0,0,0,0,1,0,0,0,0
8.5,55.0,0,5.0,4.0,6.0,1,7.0,0,0,0,0,0,0,0,0,1,0,0
5.45,46.0,0,5.0,5.5,4.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
6.6,40.0,1,4.0,4.0,6.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0
7.9,85.0,1,3.0,7.6,5.0,0,11.0,0,0,0,0,0,1,0,0,0,0,0
4.0,40.0,1,8.0,6.0,4.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
3.8,76.0,0,5.0,5.0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,1,0
15.4,110.0,0,8.0,7.4,4.0,3,5.0,0,0,1,0,0,0,0,0,0,0,0
6.1,36.0,0,6.0,3.5,6.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
7.0,46.0,0,10.0,4.0,4.0,2,4.0,1,0,0,0,0,0,0,0,0,0,0
8.7,33.0,1,20.0,6.0,5.0,4,3.0,0,0,0,0,0,0,0,0,0,1,0
2.25,26.0,1,2.0,4.2,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
13.6,86.0,0,6.0,5.0,6.0,2,6.0,0,0,1,0,0,0,0,0,0,0,0
4.8,60.0,0,2.0,5.0,5.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
3.45,42.0,0,3.0,3.5,4.0,1,4.0,0,0,0,0,0,0,0,0,1,0,0
3.0,32.0,0,2.5,3.5,3.0,1,3.0,0,0,0,0,0,0,0,0,1,0,0
3.1,25.0,0,3.0,5.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.7,35.0,0,3.0,3.5,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.4,45.0,0,3.0,4.0,4.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
18.8,122.0,1,12.0,4.5,4.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
7.9,30.0,1,6.0,6.0,6.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
46.0,170.0,1,9.0,8.0,6.0,1,11.0,0,0,0,0,0,0,1,0,0,0,0
4.6,46.0,0,1.5,6.6,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
11.0,80.0,0,8.0,5.0,5.0,2,4.0,0,0,0,0,0,0,0,0,0,1,0
3.2,40.0,1,4.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
1.7,40.0,0,2.5,4.0,1.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
3.1,25.0,0,3.0,4.5,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
5.0,28.0,1,18.0,7.0,3.0,2,3.0,0,0,0,0,1,0,0,0,0,0,0
3.2,41.0,0,3.0,6.5,5.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
6.5,60.0,0,4.0,9.0,3.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
2.75,35.0,0,6.0,3.3,4.0,0,4.0,0,0,0,0,0,0,0,0,0,1,0
22.9,160.0,1,18.0,6.8,4.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0
3.8,35.0,1,5.0,4.5,4.0,1,3.0,0,0,0,0,0,0,0,0,0,0,1
5.85,75.0,0,3.0,6.5,6.0,0,10.0,0,0,0,0,1,0,0,0,0,0,0
3.0,33.0,0,3.0,3.3,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
24.5,92.0,1,15.0,6.0,5.0,3,10.0,0,0,0,0,1,0,0,0,0,0,0
8.6,66.0,0,6.0,6.0,5.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
10.5,50.0,1,8.0,8.0,6.0,2,5.0,0,0,0,0,0,0,0,1,0,0,0
4.0,42.0,0,2.5,5.0,5.0,0,5.0,0,0,0,0,1,0,0,0,0,0,0
47.0,120.0,1,5.0,6.0,8.0,0,11.0,0,0,0,0,0,0,1,0,0,0,0
42.5,145.0,0,6.0,5.4,8.0,0,11.0,0,0,0,0,0,0,1,0,0,0,0
35.0,94.0,1,15.0,7.5,5.0,4,6.0,1,0,0,0,0,0,0,0,0,0,0
3.0,30.0,0,4.0,4.0,5.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
3.3,30.0,0,3.5,3.5,6.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
2.95,33.0,0,3.0,3.5,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
3.5,42.0,0,3.5,3.8,5.0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
27.9,96.0,1,4.0,9.6,4.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
9.9,89.0,1,6.0,4.8,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1
14.5,66.0,1,8.0,6.0,3.0,4,3.0,0,1,0,0,0,0,0,0,0,0,0
13.9,82.0,0,4.0,4.0,7.0,3,11.0,0,1,0,0,0,0,0,0,0,0,0
12.0,80.0,0,6.0,6.5,6.0,3,10.0,0,1,0,0,0,0,0,0,0,0,0
12.5,72.0,1,8.0,3.6,4.0,4,4.0,0,1,0,0,0,0,0,0,0,0,0
2.8,35.0,0,4.0,3.7,4.0,0,4.0,0,0,0,0,0,0,0,0,0,1,0
19.8,140.0,0,6.0,8.2,4.0,4,11.0,1,0,0,0,0,0,0,0,0,0,0
12.5,60.0,1,5.0,5.4,4.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0
6.2,45.0,0,3.0,5.0,6.0,4,4.0,0,1,0,0,0,0,0,0,0,0,0
5.7,50.0,0,3.5,4.5,5.0,4,9.0,0,1,0,0,0,0,0,0,0,0,0
6.5,50.0,0,4.0,5.0,5.0,4,9.0,1,0,0,0,0,0,0,0,0,0,0
5.2,76.0,0,2.5,5.0,4.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
17.5,120.0,1,3.0,11.0,9.0,3,11.0,0,0,1,0,0,0,0,0,0,0,0
2.1,27.0,0,2.0,3.0,3.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
23.5,80.0,1,10.0,6.0,7.0,3,10.0,0,1,0,0,0,0,0,0,0,0,0
31.0,130.0,1,6.0,6.5,9.0,3,11.0,0,1,0,0,0,0,0,0,0,0,0
2.3,25.0,0,2.0,3.0,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
15.8,83.0,1,20.0,4.5,5.0,4,4.0,0,0,0,0,0,0,0,0,1,0,0
2.85,59.0,0,3.0,5.0,1.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0
3.5,35.0,0,4.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
2.8,40.0,0,4.0,4.0,5.0,1,4.0,0,0,0,0,0,0,0,0,1,0,0
2.9,35.0,0,5.0,4.0,3.0,2,2.0,0,0,0,0,0,0,0,0,1,0,0
2.85,33.0,0,3.0,4.0,5.0,1,3.0,0,0,0,0,0,0,0,0,1,0,0
3.8,62.0,0,3.0,5.0,1.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0
9.8,46.0,0,9.0,4.2,4.0,3,4.0,0,0,0,0,0,1,0,0,0,0,0
3.3,33.0,0,3.0,7.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
8.5,61.0,0,3.0,4.7,7.0,1,6.0,0,1,0,0,0,0,0,0,0,0,0
18.5,155.0,1,8.0,7.8,2.0,4,1.0,0,0,0,0,0,0,0,0,0,1,0
2.75,30.0,0,3.5,3.0,4.0,4,4.0,0,0,0,0,0,0,0,0,0,1,0
10.5,50.0,1,10.0,14.0,3.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
15.5,73.0,1,20.0,9.0,5.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0
16.0,50.0,1,13.0,4.4,5.0,2,5.0,1,0,0,0,0,0,0,0,0,0,0
9.5,55.0,1,8.0,5.5,5.0,2,4.0,0,0,0,0,0,1,0,0,0,0,0
3.3,33.0,0,3.0,3.7,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
7.95,40.0,0,5.0,4.5,6.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
2.55,38.0,0,2.5,5.0,3.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
4.55,68.0,0,3.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
5.8,58.0,1,16.0,3.8,2.0,4,2.0,0,0,0,0,0,0,0,0,0,1,0
3.3,33.0,0,2.5,4.5,5.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
6.2,55.0,0,7.0,4.0,4.0,1,5.0,0,0,0,0,0,0,1,0,0,0,0
4.0,48.0,0,3.0,7.0,3.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
7.5,53.0,0,6.0,3.7,5.0,0,7.0,1,0,0,0,0,0,0,0,0,0,0
4.2,45.0,0,3.0,4.0,3.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
11.0,55.0,1,12.0,4.2,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
4.5,34.0,0,5.0,5.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
3.05,36.0,0,4.0,3.4,4.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
15.5,63.0,1,10.0,3.5,1.0,4,2.0,0,0,1,0,0,0,0,0,0,0,0
2.25,30.0,0,4.0,4.8,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
9.8,42.0,1,8.0,4.0,5.0,4,4.0,0,0,0,0,0,0,0,0,0,0,1
11.6,80.0,1,6.0,5.0,5.0,1,5.0,0,0,0,0,0,0,0,0,0,1,0
4.5,34.0,0,5.0,5.0,5.0,1,3.0,1,0,0,0,0,0,0,0,0,0,0
11.8,48.0,0,8.0,4.2,4.0,3,4.0,0,0,1,0,0,0,0,0,0,0,0
36.0,90.0,1,12.0,4.0,4.0,3,7.0,0,0,0,0,0,0,0,0,0,0,0
5.65,35.0,1,5.0,3.5,5.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
3.5,40.0,0,5.0,4.0,5.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
2.7,38.0,0,2.5,3.2,4.0,0,4.0,0,0,0,0,0,0,0,0,0,1,0
2.0,22.0,0,30.0,3.5,4.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0
5.98,60.0,0,2.5,5.0,5.0,0,9.0,0,0,0,0,0,0,1,0,0,0,0
3.25,36.0,0,2.5,3.5,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
10.5,58.0,0,3.5,4.3,6.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
23.0,110.0,1,15.0,6.0,6.0,0,6.0,0,0,0,0,0,1,0,0,0,0,0
45.0,110.0,1,20.0,4.5,5.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
15.0,110.0,1,15.0,6.0,3.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
11.4,55.0,0,6.0,5.5,5.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
6.15,40.0,0,4.0,4.8,5.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0
6.0,67.0,0,2.5,4.0,4.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
3.9,40.0,0,3.0,4.0,5.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0
4.6,46.0,0,3.0,3.8,4.0,0,4.0,0,0,0,1,0,0,0,0,0,0,0
3.3,33.0,0,2.5,4.2,5.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
2.8,31.0,0,2.5,4.0,5.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
3.75,39.0,0,3.0,3.55,4.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0
3.75,30.0,0,3.0,4.0,6.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
3.0,40.0,0,3.0,3.8,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
4.5,55.0,0,3.0,3.4,3.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
22.9,115.0,1,10.0,4.8,7.0,1,11.0,0,0,0,0,0,0,1,0,0,0,0
6.9,60.0,0,8.0,4.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
4.7,54.0,0,6.0,5.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,1,0
6.9,60.0,1,3.0,4.0,6.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
9.0,57.0,1,7.0,7.4,3.0,0,2.0,0,0,0,0,0,1,0,0,0,0,0
3.0,30.0,0,5.0,3.5,4.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
6.5,46.0,0,6.0,6.6,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
4.5,37.0,0,3.0,4.0,4.0,1,4.0,1,0,0,0,0,0,0,0,0,0,0
7.6,33.0,1,6.0,3.2,5.0,4,4.0,0,0,1,0,0,0,0,0,0,0,0
10.0,60.0,1,4.0,5.5,6.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0
11.6,50.0,0,15.0,4.5,4.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0
7.8,65.0,0,6.0,3.6,5.0,2,6.0,0,0,0,0,0,0,0,0,0,0,1
5.35,40.0,0,2.0,3.0,5.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0
6.5,45.0,1,6.0,5.0,5.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0
4.9,45.0,0,3.3,3.7,4.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
2.35,28.0,0,3.0,3.5,4.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
4.0,40.0,0,3.0,4.5,5.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0
2.3,28.0,0,3.0,3.6,4.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
7.6,66.0,0,10.0,5.0,4.0,3,4.0,0,0,0,0,0,1,0,0,0,0,0
2.25,45.0,0,2.0,4.0,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0
4.9,45.0,0,3.0,3.8,4.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
3.1,36.0,0,3.0,6.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
2.7,30.0,0,3.0,3.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,1,0
4.5,33.0,0,3.2,5.0,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
10.8,59.0,1,8.0,4.0,6.0,1,6.0,0,0,0,0,0,1,0,0,0,0,0
1.77,20.0,0,3.0,3.0,4.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
4.4,60.0,0,4.0,4.2,4.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0
4.6,63.0,0,4.0,4.2,4.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0
3.65,60.0,0,3.0,4.0,2.0,0,6.0,0,0,0,0,0,0,0,0,0,1,0
4.2,40.0,1,8.0,4.0,1.0,3,2.0,0,0,0,0,0,0,0,0,0,1,0
4.1,65.0,0,3.0,4.25,4.0,0,5.0,0,0,0,0,0,0,1,0,0,0,0
4.1,61.0,0,3.0,4.3,4.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0
4.3,59.0,0,3.5,4.3,4.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0
4.5,62.0,0,4.0,4.2,4.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0
4.3,59.0,0,4.0,4.2,4.0,0,5.0,1,0,0,0,0,0,0,0,0,0,0
2.98,32.0,0,3.0,4.15,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
1.13,58.0,1,30.0,6.0,4.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0
5.5,45.0,0,3.0,4.0,5.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
6.6,46.0,0,3.0,3.70000004768372,6.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
6.5,50.0,0,3.0,5.0,5.0,0,9.0,1,0,0,0,0,0,0,0,0,0,0
7.6,55.0,0,5.0,3.79999995231628,5.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0
6.5,78.0,0,3.0,4.5,7.0,0,11.0,0,0,0,0,0,0,0,0,0,0,1
5.9,60.0,0,3.0,5.0,5.0,0,9.0,0,0,0,0,0,0,1,0,0,0,0
8.4,62.0,0,3.0,6.0,7.0,0,17.0,0,0,1,0,0,0,0,0,0,0,0
12.5,69.0,0,5.0,4.5,5.0,1,4.0,1,0,0,0,0,0,0,0,0,0,0
3.9,55.0,0,2.0,5.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
4.0,45.0,0,3.0,3.8,2.0,0,2.0,0,0,0,0,0,1,0,0,0,0,0
4.2,48.0,0,2.0,4.0,4.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
3.85,35.0,1,5.0,3.8,4.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
3.5,35.0,0,2.5,5.2,4.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0
4.1,48.0,0,3.0,6.7,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1
1.75,26.0,0,2.0,3.0,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
1.48,18.0,0,2.0,3.0,4.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
2.65,30.0,0,3.0,4.0,4.0,1,3.0,0,0,0,0,0,0,0,1,0,0,0
6.9,50.0,1,20.0,4.2,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
13.0,60.0,1,12.0,5.5,7.0,1,7.0,0,0,0,0,0,0,0,1,0,0,0
3.4,30.0,0,3.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
2.65,38.0,0,4.0,4.0,5.0,4,1.0,0,0,0,0,0,0,0,0,1,0,0
7.3,50.0,1,12.0,4.2,7.0,2,4.0,0,0,0,0,0,0,0,1,0,0,0
4.4,52.0,0,3.0,5.1,5.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
3.9,53.0,0,3.0,5.6,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.4,40.0,0,3.0,5.4,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
2.95,36.0,0,10.0,3.0,2.0,1,2.0,0,0,0,0,0,0,0,1,0,0,0
5.2,45.0,0,3.0,4.5,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
9.5,40.0,1,10.0,4.5,5.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
1.68,20.1,0,2.5,3.0,3.0,0,2.0,0,0,1,0,0,0,0,0,0,0,0
2.75,39.0,0,4.0,3.5,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1
8.3,32.0,0,4.0,3.4,6.0,4,3.0,0,0,0,0,1,0,0,0,0,0,0
2.58,31.0,0,4.0,3.2,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
14.5,55.0,1,40.0,4.5,5.0,1,7.0,0,0,0,0,0,0,0,0,0,0,1
2.5,40.0,0,4.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
4.95,40.0,0,4.0,4.0,5.0,0,6.0,0,0,0,1,0,0,0,0,0,0,0
38.0,45.0,0,3.0,8.0,5.0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
4.9,45.0,0,3.3,3.7,4.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
2.24,86.0,1,10.0,7.2,10.0,4,11.0,1,0,0,0,0,0,0,0,0,0,0
1.12,72.0,1,10.0,6.0,8.0,4,5.0,0,0,0,0,0,0,1,0,0,0,0
4.2,45.0,0,3.0,4.0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1
15.8,56.0,0,6.0,4.0,5.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
2.6,50.0,0,3.0,4.0,2.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0
4.55,35.0,0,3.0,5.7,5.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
2.55,33.0,0,2.5,4.0,5.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
4.05,35.0,0,20.0,3.5,3.0,4,3.0,0,0,0,0,0,0,0,1,0,0,0
3.9,58.0,0,4.0,4.0,3.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
1.77,18.0,0,3.0,3.0,4.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
7.0,60.0,0,2.5,4.5,5.0,0,10.0,0,0,1,0,0,0,0,0,0,0,0
2.8,35.0,0,3.0,3.5,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
3.7,35.0,0,4.0,3.5,4.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
4.4,50.0,0,5.0,4.0,5.0,1,4.0,0,0,0,0,0,0,0,0,0,1,0
3.2,40.0,0,3.0,4.0,4.0,0,3.0,0,0,0,0,0,0,0,0,0,1,0
3.9,36.0,0,3.0,3.74,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.45,35.0,0,3.0,3.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.25,34.0,0,2.0,3.2,4.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
7.6,54.0,0,5.0,4.0,5.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
7.5,55.0,0,5.0,4.0,5.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0
11.5,58.0,0,8.0,5.8,5.0,2,4.0,1,0,0,0,0,0,0,0,0,0,0
35.0,155.0,0,8.0,9.0,9.0,4,11.0,0,0,0,0,0,0,1,0,0,0,0
25.0,100.0,0,12.0,8.0,9.0,3,11.0,0,0,0,0,0,0,1,0,0,0,0
8.6,60.0,0,8.0,5.8,5.0,2,4.0,1,0,0,0,0,0,0,0,0,0,0
3.5,35.0,0,3.0,3.8,5.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0
7.2,45.0,1,12.0,4.0,5.0,1,4.0,0,0,0,0,0,0,0,0,0,0,1
3.5,35.0,0,3.5,3.8,5.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0
4.65,32.0,0,3.0,3.6,5.0,1,3.0,0,0,1,0,0,0,0,0,0,0,0
3.45,35.0,0,2.5,3.7,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.48,35.0,0,3.0,3.7,5.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0
3.1,25.0,0,3.0,3.3,4.0,0,2.0,0,0,0,0,1,0,0,0,0,0,0
3.9,36.0,0,3.0,4.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
2.6,46.0,0,3.0,4.0,2.0,0,2.0,0,0,0,1,0,0,0,0,0,0,0
3.59,30.0,1,3.0,3.7,5.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
4.9,43.0,0,3.0,5.0,5.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
17.4,118.0,1,12.0,5.0,3.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0
3.7,34.0,1,3.0,3.4,5.0,1,3.0,0,0,1,0,0,0,0,0,0,0,0
1.28,20.0,0,3.0,3.4,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
